A,B,linkA,linkB,prerequisites,source,domin,language
Lexus,Graph (abstract data type),https://en.wikipedia.org/wiki/Lexus,https://en.wikipedia.org/wiki/Graph_(abstract_data_type),A->B,metacademy,,en
Graph traversal,Graph (abstract data type),https://en.wikipedia.org/wiki/Graph_traversal,https://en.wikipedia.org/wiki/Graph_(abstract_data_type),A->B,metacademy,,en
Convolutional neural network,Artificial neural network,https://en.wikipedia.org/wiki/Convolutional_neural_network,https://en.wikipedia.org/wiki/Artificial_neural_network,A->B,metacademy,,en
Deep learning,Artificial neural network,https://en.wikipedia.org/wiki/Deep_learning,https://en.wikipedia.org/wiki/Artificial_neural_network,A->B,metacademy,,en
Convolutional neural network,Pattern recognition,https://en.wikipedia.org/wiki/Convolutional_neural_network,https://en.wikipedia.org/wiki/Pattern_recognition,A->B,metacademy,,en
Deep learning,Pattern recognition,https://en.wikipedia.org/wiki/Deep_learning,https://en.wikipedia.org/wiki/Pattern_recognition,A->B,metacademy,,en
Convolutional neural network,Recurrent neural network,https://en.wikipedia.org/wiki/Convolutional_neural_network,https://en.wikipedia.org/wiki/Recurrent_neural_network,A->B,metacademy,,en
Deep learning,Recurrent neural network,https://en.wikipedia.org/wiki/Deep_learning,https://en.wikipedia.org/wiki/Recurrent_neural_network,A->B,metacademy,,en
Cardinality,Set operations (SQL),https://en.wikipedia.org/wiki/Cardinality,https://en.wikipedia.org/wiki/Set_operations_(SQL),A->B,metacademy,,en
Infinity,Set operations (SQL),https://en.wikipedia.org/wiki/Infinity,https://en.wikipedia.org/wiki/Set_operations_(SQL),A->B,metacademy,,en
Ultrafilter,Set operations (SQL),https://en.wikipedia.org/wiki/Ultrafilter,https://en.wikipedia.org/wiki/Set_operations_(SQL),A->B,metacademy,,en
Generic filter,Set operations (SQL),https://en.wikipedia.org/wiki/Generic_filter,https://en.wikipedia.org/wiki/Set_operations_(SQL),A->B,metacademy,,en
Natural number,Set operations (SQL),https://en.wikipedia.org/wiki/Natural_number,https://en.wikipedia.org/wiki/Set_operations_(SQL),A->B,metacademy,,en
Countable set,Set operations (SQL),https://en.wikipedia.org/wiki/Countable_set,https://en.wikipedia.org/wiki/Set_operations_(SQL),A->B,metacademy,,en
Function (mathematics),Set operations (SQL),https://en.wikipedia.org/wiki/Function_(mathematics),https://en.wikipedia.org/wiki/Set_operations_(SQL),A->B,metacademy,,en
Bank,Set operations (SQL),https://en.wikipedia.org/wiki/Bank,https://en.wikipedia.org/wiki/Set_operations_(SQL),A->B,metacademy,,en
Ordinal number,Set operations (SQL),https://en.wikipedia.org/wiki/Ordinal_number,https://en.wikipedia.org/wiki/Set_operations_(SQL),A->B,metacademy,,en
Ordinal number (linguistics),Set operations (SQL),https://en.wikipedia.org/wiki/Ordinal_numeral,https://en.wikipedia.org/wiki/Set_operations_(SQL),A->B,metacademy,,en
Well-order,Set operations (SQL),https://en.wikipedia.org/wiki/Well-order,https://en.wikipedia.org/wiki/Set_operations_(SQL),A->B,metacademy,,en
Well-quasi-ordering,Set operations (SQL),https://en.wikipedia.org/wiki/Well-quasi-ordering,https://en.wikipedia.org/wiki/Set_operations_(SQL),A->B,metacademy,,en
Construction of the real numbers,Set operations (SQL),https://en.wikipedia.org/wiki/Construction_of_the_real_numbers,https://en.wikipedia.org/wiki/Set_operations_(SQL),A->B,metacademy,,en
Real number,Set operations (SQL),https://en.wikipedia.org/wiki/Real_number,https://en.wikipedia.org/wiki/Set_operations_(SQL),A->B,metacademy,,en
First-order logic,First-order logic,https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
G?del's completeness theorem,First-order logic,https://en.wikipedia.org/wiki/G%C3%B6del%27s_completeness_theorem,https://en.wikipedia.org/wiki/First-order_logic,A->B,metacademy,,en
First-order logic,Automated theorem proving,https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/Automated_theorem_proving,A->B,metacademy,,en
G?del's completeness theorem,Automated theorem proving,https://en.wikipedia.org/wiki/G%C3%B6del%27s_completeness_theorem,https://en.wikipedia.org/wiki/Automated_theorem_proving,A->B,metacademy,,en
First-order logic,Mathematical logic,https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/Mathematical_logic,A->B,metacademy,,en
G?del's completeness theorem,Mathematical logic,https://en.wikipedia.org/wiki/G%C3%B6del%27s_completeness_theorem,https://en.wikipedia.org/wiki/Mathematical_logic,A->B,metacademy,,en
Differential entropy,Entropy,https://en.wikipedia.org/wiki/Differential_entropy,https://en.wikipedia.org/wiki/Entropy,A->B,metacademy,,en
Entropy estimation,Entropy,https://en.wikipedia.org/wiki/Entropy_estimation,https://en.wikipedia.org/wiki/Entropy,A->B,metacademy,,en
Negentropy,Entropy,https://en.wikipedia.org/wiki/Negentropy,https://en.wikipedia.org/wiki/Entropy,A->B,metacademy,,en
Volume entropy,Entropy,https://en.wikipedia.org/wiki/Volume_entropy,https://en.wikipedia.org/wiki/Entropy,A->B,metacademy,,en
Variational Bayesian methods,Entropy,https://en.wikipedia.org/wiki/Variational_Bayesian_methods,https://en.wikipedia.org/wiki/Entropy,A->B,metacademy,,en
Mutual information,Entropy,https://en.wikipedia.org/wiki/Mutual_information,https://en.wikipedia.org/wiki/Entropy,A->B,metacademy,,en
Pointwise mutual information,Entropy,https://en.wikipedia.org/wiki/Pointwise_mutual_information,https://en.wikipedia.org/wiki/Entropy,A->B,metacademy,,en
Multivariate mutual information,Entropy,https://en.wikipedia.org/wiki/Interaction_information,https://en.wikipedia.org/wiki/Entropy,A->B,metacademy,,en
Adjusted mutual information,Entropy,https://en.wikipedia.org/wiki/Adjusted_mutual_information,https://en.wikipedia.org/wiki/Entropy,A->B,metacademy,,en
Differential entropy,Entropy (energy dispersal),https://en.wikipedia.org/wiki/Differential_entropy,https://en.wikipedia.org/wiki/Entropy_(energy_dispersal),A->B,metacademy,,en
Entropy estimation,Entropy (energy dispersal),https://en.wikipedia.org/wiki/Entropy_estimation,https://en.wikipedia.org/wiki/Entropy_(energy_dispersal),A->B,metacademy,,en
Negentropy,Entropy (energy dispersal),https://en.wikipedia.org/wiki/Negentropy,https://en.wikipedia.org/wiki/Entropy_(energy_dispersal),A->B,metacademy,,en
Volume entropy,Entropy (energy dispersal),https://en.wikipedia.org/wiki/Volume_entropy,https://en.wikipedia.org/wiki/Entropy_(energy_dispersal),A->B,metacademy,,en
Variational Bayesian methods,Entropy (energy dispersal),https://en.wikipedia.org/wiki/Variational_Bayesian_methods,https://en.wikipedia.org/wiki/Entropy_(energy_dispersal),A->B,metacademy,,en
Mutual information,Entropy (energy dispersal),https://en.wikipedia.org/wiki/Mutual_information,https://en.wikipedia.org/wiki/Entropy_(energy_dispersal),A->B,metacademy,,en
Pointwise mutual information,Entropy (energy dispersal),https://en.wikipedia.org/wiki/Pointwise_mutual_information,https://en.wikipedia.org/wiki/Entropy_(energy_dispersal),A->B,metacademy,,en
Multivariate mutual information,Entropy (energy dispersal),https://en.wikipedia.org/wiki/Interaction_information,https://en.wikipedia.org/wiki/Entropy_(energy_dispersal),A->B,metacademy,,en
Adjusted mutual information,Entropy (energy dispersal),https://en.wikipedia.org/wiki/Adjusted_mutual_information,https://en.wikipedia.org/wiki/Entropy_(energy_dispersal),A->B,metacademy,,en
Differential entropy,Entropy (order and disorder),https://en.wikipedia.org/wiki/Differential_entropy,https://en.wikipedia.org/wiki/Entropy_(order_and_disorder),A->B,metacademy,,en
Entropy estimation,Entropy (order and disorder),https://en.wikipedia.org/wiki/Entropy_estimation,https://en.wikipedia.org/wiki/Entropy_(order_and_disorder),A->B,metacademy,,en
Negentropy,Entropy (order and disorder),https://en.wikipedia.org/wiki/Negentropy,https://en.wikipedia.org/wiki/Entropy_(order_and_disorder),A->B,metacademy,,en
Volume entropy,Entropy (order and disorder),https://en.wikipedia.org/wiki/Volume_entropy,https://en.wikipedia.org/wiki/Entropy_(order_and_disorder),A->B,metacademy,,en
Variational Bayesian methods,Entropy (order and disorder),https://en.wikipedia.org/wiki/Variational_Bayesian_methods,https://en.wikipedia.org/wiki/Entropy_(order_and_disorder),A->B,metacademy,,en
Mutual information,Entropy (order and disorder),https://en.wikipedia.org/wiki/Mutual_information,https://en.wikipedia.org/wiki/Entropy_(order_and_disorder),A->B,metacademy,,en
Pointwise mutual information,Entropy (order and disorder),https://en.wikipedia.org/wiki/Pointwise_mutual_information,https://en.wikipedia.org/wiki/Entropy_(order_and_disorder),A->B,metacademy,,en
Multivariate mutual information,Entropy (order and disorder),https://en.wikipedia.org/wiki/Interaction_information,https://en.wikipedia.org/wiki/Entropy_(order_and_disorder),A->B,metacademy,,en
Adjusted mutual information,Entropy (order and disorder),https://en.wikipedia.org/wiki/Adjusted_mutual_information,https://en.wikipedia.org/wiki/Entropy_(order_and_disorder),A->B,metacademy,,en
Differential entropy,Entropy of mixing,https://en.wikipedia.org/wiki/Differential_entropy,https://en.wikipedia.org/wiki/Entropy_of_mixing,A->B,metacademy,,en
Entropy estimation,Entropy of mixing,https://en.wikipedia.org/wiki/Entropy_estimation,https://en.wikipedia.org/wiki/Entropy_of_mixing,A->B,metacademy,,en
Negentropy,Entropy of mixing,https://en.wikipedia.org/wiki/Negentropy,https://en.wikipedia.org/wiki/Entropy_of_mixing,A->B,metacademy,,en
Volume entropy,Entropy of mixing,https://en.wikipedia.org/wiki/Volume_entropy,https://en.wikipedia.org/wiki/Entropy_of_mixing,A->B,metacademy,,en
Variational Bayesian methods,Entropy of mixing,https://en.wikipedia.org/wiki/Variational_Bayesian_methods,https://en.wikipedia.org/wiki/Entropy_of_mixing,A->B,metacademy,,en
Mutual information,Entropy of mixing,https://en.wikipedia.org/wiki/Mutual_information,https://en.wikipedia.org/wiki/Entropy_of_mixing,A->B,metacademy,,en
Pointwise mutual information,Entropy of mixing,https://en.wikipedia.org/wiki/Pointwise_mutual_information,https://en.wikipedia.org/wiki/Entropy_of_mixing,A->B,metacademy,,en
Multivariate mutual information,Entropy of mixing,https://en.wikipedia.org/wiki/Interaction_information,https://en.wikipedia.org/wiki/Entropy_of_mixing,A->B,metacademy,,en
Adjusted mutual information,Entropy of mixing,https://en.wikipedia.org/wiki/Adjusted_mutual_information,https://en.wikipedia.org/wiki/Entropy_of_mixing,A->B,metacademy,,en
Gradient,Dot product,https://en.wikipedia.org/wiki/Gradient,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Matrix multiplication,Dot product,https://en.wikipedia.org/wiki/Matrix_multiplication,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Strassen algorithm,Dot product,https://en.wikipedia.org/wiki/Strassen_algorithm,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Transformation matrix,Dot product,https://en.wikipedia.org/wiki/Transformation_matrix,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Linear map,Dot product,https://en.wikipedia.org/wiki/Linear_map,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Rotation matrix,Dot product,https://en.wikipedia.org/wiki/Rotation_matrix,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Dot product,Dot product,https://en.wikipedia.org/wiki/Dot_product,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Inner product space,Dot product,https://en.wikipedia.org/wiki/Inner_product_space,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Outer product,Dot product,https://en.wikipedia.org/wiki/Outer_product,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Cross product,Dot product,https://en.wikipedia.org/wiki/Cross_product,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Seven-dimensional cross product,Dot product,https://en.wikipedia.org/wiki/Seven-dimensional_cross_product,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Orthonormal basis,Dot product,https://en.wikipedia.org/wiki/Orthonormal_basis,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Orthonormality,Dot product,https://en.wikipedia.org/wiki/Orthonormality,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Orthogonal basis,Dot product,https://en.wikipedia.org/wiki/Orthogonal_basis,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
List of numerical analysis topics,Dot product,https://en.wikipedia.org/wiki/List_of_numerical_analysis_topics,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Surface integral,Dot product,https://en.wikipedia.org/wiki/Surface_integral,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Orthogonality,Dot product,https://en.wikipedia.org/wiki/Orthogonality,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Linear subspace,Dot product,https://en.wikipedia.org/wiki/Linear_subspace,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Dot product,Dot product,https://en.wikipedia.org/wiki/Dot_product,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Covariance matrix,Dot product,https://en.wikipedia.org/wiki/Covariance_matrix,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Outer product,Dot product,https://en.wikipedia.org/wiki/Outer_product,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
Linear algebra,Dot product,https://en.wikipedia.org/wiki/Linear_algebra,https://en.wikipedia.org/wiki/Dot_product,A->B,metacademy,,en
K-means Computer_cluster,K-means Computer_cluster,https://en.wikipedia.org/wiki/K-means_Computer_cluster,https://en.wikipedia.org/wiki/K-means_Computer_cluster,A->B,metacademy,,en
K-means++,K-means Computer_cluster,https://en.wikipedia.org/wiki/K-means%2B%2B,https://en.wikipedia.org/wiki/K-means_Computer_cluster,A->B,metacademy,,en
K-medians Computer_cluster,K-means Computer_cluster,https://en.wikipedia.org/wiki/K-medians_Computer_cluster,https://en.wikipedia.org/wiki/K-means_Computer_cluster,A->B,metacademy,,en
K-means Computer_cluster,K-means++,https://en.wikipedia.org/wiki/K-means_Computer_cluster,https://en.wikipedia.org/wiki/K-means%2B%2B,A->B,metacademy,,en
K-means++,K-means++,https://en.wikipedia.org/wiki/K-means%2B%2B,https://en.wikipedia.org/wiki/K-means%2B%2B,A->B,metacademy,,en
K-medians Computer_cluster,K-means++,https://en.wikipedia.org/wiki/K-medians_Computer_cluster,https://en.wikipedia.org/wiki/K-means%2B%2B,A->B,metacademy,,en
K-means Computer_cluster,K-medians Computer_cluster,https://en.wikipedia.org/wiki/K-means_Computer_cluster,https://en.wikipedia.org/wiki/K-medians_Computer_cluster,A->B,metacademy,,en
K-means++,K-medians Computer_cluster,https://en.wikipedia.org/wiki/K-means%2B%2B,https://en.wikipedia.org/wiki/K-medians_Computer_cluster,A->B,metacademy,,en
K-medians Computer_cluster,K-medians Computer_cluster,https://en.wikipedia.org/wiki/K-medians_Computer_cluster,https://en.wikipedia.org/wiki/K-medians_Computer_cluster,A->B,metacademy,,en
First-order logic,Recursion,https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/Recursion,A->B,metacademy,,en
Semantics of logic,Recursion,https://en.wikipedia.org/wiki/Semantics_of_logic,https://en.wikipedia.org/wiki/Recursion,A->B,metacademy,,en
Higher-order logic,Recursion,https://en.wikipedia.org/wiki/Higher-order_logic,https://en.wikipedia.org/wiki/Recursion,A->B,metacademy,,en
Logic,Recursion,https://en.wikipedia.org/wiki/Logic,https://en.wikipedia.org/wiki/Recursion,A->B,metacademy,,en
Common Logic,Recursion,https://en.wikipedia.org/wiki/Common_Logic,https://en.wikipedia.org/wiki/Recursion,A->B,metacademy,,en
Mathematical logic,Recursion,https://en.wikipedia.org/wiki/Mathematical_logic,https://en.wikipedia.org/wiki/Recursion,A->B,metacademy,,en
Tarski's World,Recursion,https://en.wikipedia.org/wiki/Tarski%27s_World,https://en.wikipedia.org/wiki/Recursion,A->B,metacademy,,en
Probability interpretations,Recursion,https://en.wikipedia.org/wiki/Probability_interpretations,https://en.wikipedia.org/wiki/Recursion,A->B,metacademy,,en
Cardinality,Natural number,https://en.wikipedia.org/wiki/Cardinality,https://en.wikipedia.org/wiki/Natural_number,A->B,metacademy,,en
Infinity,Natural number,https://en.wikipedia.org/wiki/Infinity,https://en.wikipedia.org/wiki/Natural_number,A->B,metacademy,,en
Ordinal number,Natural number,https://en.wikipedia.org/wiki/Ordinal_number,https://en.wikipedia.org/wiki/Natural_number,A->B,metacademy,,en
