A,B,linkA,linkB,prerequisites,source,domin,language
Henrik Svensmark,Global warming,https://en.wikipedia.org/wiki/Henrik_Svensmark,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
History of climate change science,Global warming,https://en.wikipedia.org/wiki/History_of_climate_change_science,https://en.wikipedia.org/wiki/Climate_change,None,CMU,Global Warming,en
Hydrosphere,Global warming,https://en.wikipedia.org/wiki/Hydrosphere,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Index of climate change articles,Global warming,https://en.wikipedia.org/wiki/Index_of_climate_change_articles,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
India,Global warming,https://en.wikipedia.org/wiki/India,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Industrial Revolution,Global warming,https://en.wikipedia.org/wiki/Industrial_Revolution,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Infrared,Global warming,https://en.wikipedia.org/wiki/Infrared,https://en.wikipedia.org/wiki/Climate_change,None,CMU,Global Warming,en
Instrumental temperature record,Global warming,https://en.wikipedia.org/wiki/Instrumental_temperature_record,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
InterAcademy Panel on International Issues,Global warming,https://en.wikipedia.org/wiki/InterAcademy_Partnership,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Intergovernmental Panel on Climate Change,Global warming,https://en.wikipedia.org/wiki/Intergovernmental_Panel_on_Climate_Change,https://en.wikipedia.org/wiki/Climate_change,None,CMU,Global Warming,en
International Union of Geodesy and Geophysics,Global warming,https://en.wikipedia.org/wiki/International_Union_of_Geodesy_and_Geophysics,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Ireland,Global warming,https://en.wikipedia.org/wiki/Ireland,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Irradiance,Global warming,https://en.wikipedia.org/wiki/Irradiance,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
James Hansen,Global warming,https://en.wikipedia.org/wiki/James_Hansen,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Japan,Global warming,https://en.wikipedia.org/wiki/Japan,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Joseph Fourier,Global warming,https://en.wikipedia.org/wiki/Joseph_Fourier,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Keeling Curve,Global warming,https://en.wikipedia.org/wiki/Keeling_Curve,https://en.wikipedia.org/wiki/Climate_change,None,CMU,Global Warming,en
Kyoto Protocol,Global warming,https://en.wikipedia.org/wiki/Kyoto_Protocol,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
List of countries by greenhouse gas emissions per capita,Global warming,https://en.wikipedia.org/wiki/List_of_countries_by_greenhouse_gas_emissions_per_person,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
List of Kyoto Protocol signatories,Global warming,https://en.wikipedia.org/wiki/List_of_parties_to_the_Kyoto_Protocol,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Malnutrition,Global warming,https://en.wikipedia.org/wiki/Malnutrition,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Mangrove,Global warming,https://en.wikipedia.org/wiki/Mangrove,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Maunder Minimum,Global warming,https://en.wikipedia.org/wiki/Maunder_Minimum,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Mean,Global warming,https://en.wikipedia.org/wiki/Mean,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Methane,Global warming,https://en.wikipedia.org/wiki/Methane,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Mexico,Global warming,https://en.wikipedia.org/wiki/Mexico,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Moving average,Global warming,https://en.wikipedia.org/wiki/Moving_average,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
NASA,Global warming,https://en.wikipedia.org/wiki/NASA,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
NASA Earth Observatory,Global warming,https://en.wikipedia.org/wiki/NASA_Earth_Observatory,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
National Climatic Data Center,Global warming,https://en.wikipedia.org/wiki/National_Climatic_Data_Center,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
National Oceanic and Atmospheric Administration,Global warming,https://en.wikipedia.org/wiki/National_Oceanic_and_Atmospheric_Administration,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
National Snow and Ice Data Center,Global warming,https://en.wikipedia.org/wiki/National_Snow_and_Ice_Data_Center,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Network of African Science Academies,Global warming,https://en.wikipedia.org/wiki/Network_of_African_Science_Academies,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
New Zealand,Global warming,https://en.wikipedia.org/wiki/New_Zealand,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Nitrous oxide,Global warming,https://en.wikipedia.org/wiki/Nitrous_oxide,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Ocean current,Global warming,https://en.wikipedia.org/wiki/Ocean_current,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
OR_Books,Global warming,https://en.wikipedia.org/wiki/OR_Books,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Orbital forcing,Global warming,https://en.wikipedia.org/wiki/Orbital_forcing,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
People's Republic of China,Global warming,https://en.wikipedia.org/wiki/China,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Permafrost,Global warming,https://en.wikipedia.org/wiki/Permafrost,https://en.wikipedia.org/wiki/Climate_change,None,CMU,Global Warming,en
Pew Research Center,Global warming,https://en.wikipedia.org/wiki/Pew_Research_Center,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Polish Academy of Sciences,Global warming,https://en.wikipedia.org/wiki/Polish_Academy_of_Sciences,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Pollutant,Global warming,https://en.wikipedia.org/wiki/Pollutant,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Positive feedback,Global warming,https://en.wikipedia.org/wiki/Positive_feedback,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Power station,Global warming,https://en.wikipedia.org/wiki/Power_station,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Proxy (climate),Global warming,https://en.wikipedia.org/wiki/Proxy_(climate),https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Radiative cooling,Global warming,https://en.wikipedia.org/wiki/Radiative_cooling,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Radiative forcing,Global warming,https://en.wikipedia.org/wiki/Radiative_forcing,https://en.wikipedia.org/wiki/Climate_change,None,CMU,Global Warming,en
Radiosonde,Global warming,https://en.wikipedia.org/wiki/Radiosonde,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Renewable energy,Global warming,https://en.wikipedia.org/wiki/Renewable_energy,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Retreat_of_glaciers_since_1850,Global warming,https://en.wikipedia.org/wiki/Retreat_of_glaciers_since_1850,https://en.wikipedia.org/wiki/Climate_change,None,CMU,Global Warming,en
Royal Society,Global warming,https://en.wikipedia.org/wiki/Royal_Society,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Salinity,Global warming,https://en.wikipedia.org/wiki/Salinity,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Satellite temperature measurements,Global warming,https://en.wikipedia.org/wiki/Satellite_temperature_measurements,https://en.wikipedia.org/wiki/Climate_change,None,CMU,Global Warming,en
Science (journal),Global warming,https://en.wikipedia.org/wiki/Science_(journal),https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Sea ice,Global warming,https://en.wikipedia.org/wiki/Sea_ice,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Skeptical Science,Global warming,https://en.wikipedia.org/wiki/Skeptical_Science,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Soot,Global warming,https://en.wikipedia.org/wiki/Soot,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
South Africa,Global warming,https://en.wikipedia.org/wiki/South_Africa,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Southern Hemisphere,Global warming,https://en.wikipedia.org/wiki/Southern_Hemisphere,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Southern Ocean,Global warming,https://en.wikipedia.org/wiki/Southern_Ocean,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Special Report on Emissions Scenarios,Global warming,https://en.wikipedia.org/wiki/Special_Report_on_Emissions_Scenarios,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Spring (season),Global warming,https://en.wikipedia.org/wiki/Spring_(season),https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Stefan¨CBoltzmann law,Global warming,https://en.wikipedia.org/wiki/Stefan%E2%80%93Boltzmann_law,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Svante Arrhenius,Global warming,https://en.wikipedia.org/wiki/Svante_Arrhenius,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Technology,Global warming,https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
"Temperature_record_of_the_last_2,000_years",Global warming,"https://en.wikipedia.org/wiki/Temperature_record_of_the_last_2,000_years",https://en.wikipedia.org/wiki/Climate_change,None,CMU,Global Warming,en
Thermodynamics,Global warming,https://en.wikipedia.org/wiki/Thermodynamics,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Tundra,Global warming,https://en.wikipedia.org/wiki/Tundra,https://en.wikipedia.org/wiki/Climate_change,None,CMU,Global Warming,en
Twomey effect,Global warming,https://en.wikipedia.org/wiki/Twomey_effect,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
United Nations Environment Programme,Global warming,https://en.wikipedia.org/wiki/United_Nations_Environment_Programme,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
United Nations Framework Convention on Climate Change,Global warming,https://en.wikipedia.org/wiki/United_Nations_Framework_Convention_on_Climate_Change,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
United States,Global warming,https://en.wikipedia.org/wiki/United_States,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
United States National Research Council,Global warming,"https://en.wikipedia.org/wiki/National_Academies_of_Sciences,_Engineering,_and_Medicine",https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Volumetric heat capacity,Global warming,https://en.wikipedia.org/wiki/Volumetric_heat_capacity,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Wallace Smith Broecker,Global warming,https://en.wikipedia.org/wiki/Wallace_Smith_Broecker,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Wet-bulb temperature,Global warming,https://en.wikipedia.org/wiki/Wet-bulb_temperature,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
World Meteorological Organization,Global warming,https://en.wikipedia.org/wiki/World_Meteorological_Organization,https://en.wikipedia.org/wiki/Climate_change,A->B,CMU,Global Warming,en
Absorption (electromagnetic radiation),Greenhouse gas,https://en.wikipedia.org/wiki/Absorption_(electromagnetic_radiation),https://en.wikipedia.org/wiki/Greenhouse_gas,A->B,CMU,Global Warming,en
Atmospheric methane,Greenhouse gas,https://en.wikipedia.org/wiki/Atmospheric_methane,https://en.wikipedia.org/wiki/Greenhouse_gas,A->B,CMU,Global Warming,en
Bio-energy with carbon capture and storage,Greenhouse gas,https://en.wikipedia.org/wiki/Bioenergy_with_carbon_capture_and_storage,https://en.wikipedia.org/wiki/Greenhouse_gas,A->B,CMU,Global Warming,en
Carbon emissions reporting,Greenhouse gas,https://en.wikipedia.org/wiki/Carbon_accounting,https://en.wikipedia.org/wiki/Greenhouse_gas,A->B,CMU,Global Warming,en
Diatomic molecule,Greenhouse gas,https://en.wikipedia.org/wiki/Diatomic_molecule,https://en.wikipedia.org/wiki/Greenhouse_gas,A->B,CMU,Global Warming,en
Eddy covariance,Greenhouse gas,https://en.wikipedia.org/wiki/Eddy_covariance,https://en.wikipedia.org/wiki/Greenhouse_gas,A->B,CMU,Global Warming,en
Fossil fuel,Greenhouse gas,https://en.wikipedia.org/wiki/Fossil_fuel,https://en.wikipedia.org/wiki/Greenhouse_gas,A->B,CMU,Global Warming,en
Limestone,Greenhouse gas,https://en.wikipedia.org/wiki/Limestone,https://en.wikipedia.org/wiki/Greenhouse_gas,A->B,CMU,Global Warming,en
Nitrogen trifluoride,Greenhouse gas,https://en.wikipedia.org/wiki/Nitrogen_trifluoride,https://en.wikipedia.org/wiki/Greenhouse_gas,A->B,CMU,Global Warming,en
Organofluorine,Greenhouse gas,https://en.wikipedia.org/wiki/Organofluorine_chemistry,https://en.wikipedia.org/wiki/Greenhouse_gas,A->B,CMU,Global Warming,en
Perfluorocarbon,Greenhouse gas,https://en.wikipedia.org/wiki/Fluorocarbon,https://en.wikipedia.org/wiki/Greenhouse_gas,A->B,CMU,Global Warming,en
Redox,Greenhouse gas,https://en.wikipedia.org/wiki/Redox,https://en.wikipedia.org/wiki/Greenhouse_gas,A->B,CMU,Global Warming,en
Tire derived fuel,Greenhouse gas,https://en.wikipedia.org/wiki/Tire-derived_fuel,https://en.wikipedia.org/wiki/Greenhouse_gas,A->B,CMU,Global Warming,en
Year,Greenhouse gas,https://en.wikipedia.org/wiki/Year,https://en.wikipedia.org/wiki/Greenhouse_gas,A->B,CMU,Global Warming,en
Household final consumption expenditure,Gross domestic product,https://en.wikipedia.org/wiki/Household_final_conCoproductption_expenditure,https://en.wikipedia.org/wiki/Gross_domestic_product,A->B,CMU,Global Warming,en
International Monetary Fund,Gross domestic product,https://en.wikipedia.org/wiki/International_Monetary_Fund,https://en.wikipedia.org/wiki/Gross_domestic_product,A->B,CMU,Global Warming,en
Lists of countries by GDP,Gross domestic product,https://en.wikipedia.org/wiki/Lists_of_countries_by_GDP,https://en.wikipedia.org/wiki/Gross_domestic_product,A->B,CMU,Global Warming,en
Measuring GDP,Gross domestic product,https://en.wikipedia.org/wiki/Gross_domestic_product,https://en.wikipedia.org/wiki/Gross_domestic_product,A->B,CMU,Global Warming,en
Monetization,Gross domestic product,https://en.wikipedia.org/wiki/Monetization,https://en.wikipedia.org/wiki/Gross_domestic_product,A->B,CMU,Global Warming,en
New Economics Foundation,Gross domestic product,https://en.wikipedia.org/wiki/New_Economics_Foundation,https://en.wikipedia.org/wiki/Gross_domestic_product,A->B,CMU,Global Warming,en
Penn effect,Gross domestic product,https://en.wikipedia.org/wiki/Penn_effect,https://en.wikipedia.org/wiki/Gross_domestic_product,A->B,CMU,Global Warming,en
Private Product Remaining,Gross domestic product,https://en.wikipedia.org/wiki/Private_product_remaining,https://en.wikipedia.org/wiki/Gross_domestic_product,A->B,CMU,Global Warming,en
Profit (accounting),Gross domestic product,https://en.wikipedia.org/wiki/Profit_(accounting),https://en.wikipedia.org/wiki/Gross_domestic_product,A->B,CMU,Global Warming,en
Real gross domestic product,Gross domestic product,https://en.wikipedia.org/wiki/Real_gross_domestic_product,https://en.wikipedia.org/wiki/Gross_domestic_product,A->B,CMU,Global Warming,en
Uneconomic growth,Gross domestic product,https://en.wikipedia.org/wiki/Uneconomic_growth,https://en.wikipedia.org/wiki/Gross_domestic_product,A->B,CMU,Global Warming,en
United Nations,Gross domestic product,https://en.wikipedia.org/wiki/United_Nations,https://en.wikipedia.org/wiki/Gross_domestic_product,A->B,CMU,Global Warming,en
Antarctic Peninsula,Instrumental temperature record,https://en.wikipedia.org/wiki/Antarctic_Peninsula,https://en.wikipedia.org/wiki/Instrumental_temperature_record,A->B,CMU,Global Warming,en
Arctic oscillation,Instrumental temperature record,https://en.wikipedia.org/wiki/Arctic_oscillation,https://en.wikipedia.org/wiki/Instrumental_temperature_record,A->B,CMU,Global Warming,en
Attribution of recent climate change,Instrumental temperature record,https://en.wikipedia.org/wiki/Attribution_of_recent_climate_change,https://en.wikipedia.org/wiki/Instrumental_temperature_record,A->B,CMU,Global Warming,en
Berkeley Earth Surface Temperature,Instrumental temperature record,https://en.wikipedia.org/wiki/Berkeley_Earth,https://en.wikipedia.org/wiki/Instrumental_temperature_record,A->B,CMU,Global Warming,en
