A,B,linkA,linkB,prerequisites,source,domin,language
Machine learning,Pruning (decision trees),https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Decision_tree_pruning,A->B,AL-CPL,data_mining,en
Confidence interval,Type I and type II errors,https://en.wikipedia.org/wiki/Confidence_interval,https://en.wikipedia.org/wiki/Type_I_and_type_II_errors,A->B,AL-CPL,data_mining,en
Correlation and dependence,DBSCAN,https://en.wikipedia.org/wiki/Correlation,https://en.wikipedia.org/wiki/DBSCAN,A->B,AL-CPL,data_mining,en
Naive Bayes classifier,Machine learning,https://en.wikipedia.org/wiki/Naive_Bayes_classifier,https://en.wikipedia.org/wiki/Machine_learning,None,AL-CPL,data_mining,en
Confidence interval,Statistical population,https://en.wikipedia.org/wiki/Confidence_interval,https://en.wikipedia.org/wiki/Statistical_population,None,AL-CPL,data_mining,en
Model selection,Statistical hypothesis testing,https://en.wikipedia.org/wiki/Model_selection,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing,None,AL-CPL,data_mining,en
Data analysis,Fuzzy Computer_cluster,https://en.wikipedia.org/wiki/Data_analysis,https://en.wikipedia.org/wiki/Fuzzy_Computer_cluster,A->B,AL-CPL,data_mining,en
Maximum likelihood,Mixture model,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Mixture_model,None,AL-CPL,data_mining,en
Correlation and dependence,Mixture model,https://en.wikipedia.org/wiki/Correlation,https://en.wikipedia.org/wiki/Mixture_model,A->B,AL-CPL,data_mining,en
Single-linkage Computer_cluster,OPTICS algorithm,https://en.wikipedia.org/wiki/Single-linkage_Computer_cluster,https://en.wikipedia.org/wiki/OPTICS_algorithm,None,AL-CPL,data_mining,en
Mixture model,Maximum likelihood,https://en.wikipedia.org/wiki/Mixture_model,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,None,AL-CPL,data_mining,en
Conditional independence,Conditional probability,https://en.wikipedia.org/wiki/Conditional_independence,https://en.wikipedia.org/wiki/Conditional_probability,None,AL-CPL,data_mining,en
Knowledge base,Expert system,https://en.wikipedia.org/wiki/Knowledge_base,https://en.wikipedia.org/wiki/Expert_system,None,AL-CPL,data_mining,en
Conditional probability distribution,Likelihood function,https://en.wikipedia.org/wiki/Conditional_probability_distribution,https://en.wikipedia.org/wiki/Likelihood_function,A->B,AL-CPL,data_mining,en
Correlation and dependence,OPTICS algorithm,https://en.wikipedia.org/wiki/Correlation,https://en.wikipedia.org/wiki/OPTICS_algorithm,A->B,AL-CPL,data_mining,en
Bootstrap aggregating,Decision tree learning,https://en.wikipedia.org/wiki/Bootstrap_aggregating,https://en.wikipedia.org/wiki/Decision_tree_learning,None,AL-CPL,data_mining,en
Arithmetic mean,Correlation and dependence,https://en.wikipedia.org/wiki/Arithmetic_mean,https://en.wikipedia.org/wiki/Correlation,A->B,AL-CPL,data_mining,en
Anomaly detection,OPTICS algorithm,https://en.wikipedia.org/wiki/Anomaly_detection,https://en.wikipedia.org/wiki/OPTICS_algorithm,None,AL-CPL,data_mining,en
Conditional probability,Conditional probability distribution,https://en.wikipedia.org/wiki/Conditional_probability,https://en.wikipedia.org/wiki/Conditional_probability_distribution,A->B,AL-CPL,data_mining,en
Backpropagation,Machine learning,https://en.wikipedia.org/wiki/Backpropagation,https://en.wikipedia.org/wiki/Machine_learning,None,AL-CPL,data_mining,en
Anomaly detection,Cluster analysis,https://en.wikipedia.org/wiki/Anomaly_detection,https://en.wikipedia.org/wiki/Cluster_analysis,None,AL-CPL,data_mining,en
Interquartile range,Quartile,https://en.wikipedia.org/wiki/Interquartile_range,https://en.wikipedia.org/wiki/Quartile,None,AL-CPL,data_mining,en
Standard deviation,Likelihood function,https://en.wikipedia.org/wiki/Standard_deviation,https://en.wikipedia.org/wiki/Likelihood_function,None,AL-CPL,data_mining,en
Expectation每maximization algorithm,Probability density function,https://en.wikipedia.org/wiki/Expectation%E2%80%93maximization_algorithm,https://en.wikipedia.org/wiki/Probability_density_function,None,AL-CPL,data_mining,en
Data mining,Cluster analysis,https://en.wikipedia.org/wiki/Data_mining,https://en.wikipedia.org/wiki/Cluster_analysis,None,AL-CPL,data_mining,en
Outlier,Anomaly detection,https://en.wikipedia.org/wiki/Outlier,https://en.wikipedia.org/wiki/Anomaly_detection,A->B,AL-CPL,data_mining,en
Arithmetic mean,Mixture model,https://en.wikipedia.org/wiki/Arithmetic_mean,https://en.wikipedia.org/wiki/Mixture_model,A->B,AL-CPL,data_mining,en
Single-linkage Computer_cluster,Cluster analysis,https://en.wikipedia.org/wiki/Single-linkage_Computer_cluster,https://en.wikipedia.org/wiki/Cluster_analysis,None,AL-CPL,data_mining,en
Level of measurement,Standard deviation,https://en.wikipedia.org/wiki/Level_of_measurement,https://en.wikipedia.org/wiki/Standard_deviation,None,AL-CPL,data_mining,en
Cluster analysis,BiComputer_cluster,https://en.wikipedia.org/wiki/Cluster_analysis,https://en.wikipedia.org/wiki/BiComputer_cluster,A->B,AL-CPL,data_mining,en
Standard deviation,Statistical hypothesis testing,https://en.wikipedia.org/wiki/Standard_deviation,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing,A->B,AL-CPL,data_mining,en
Data mining,Confidence interval,https://en.wikipedia.org/wiki/Data_mining,https://en.wikipedia.org/wiki/Confidence_interval,None,AL-CPL,data_mining,en
Data mining,Query language,https://en.wikipedia.org/wiki/Data_mining,https://en.wikipedia.org/wiki/Query_language,None,AL-CPL,data_mining,en
DBSCAN,Hierarchical Computer_cluster,https://en.wikipedia.org/wiki/DBSCAN,https://en.wikipedia.org/wiki/Hierarchical_Computer_cluster,None,AL-CPL,data_mining,en
Gradient descent,Maxima and minima,https://en.wikipedia.org/wiki/Gradient_descent,https://en.wikipedia.org/wiki/Maxima_and_minima,None,AL-CPL,data_mining,en
OPTICS algorithm,Data analysis,https://en.wikipedia.org/wiki/OPTICS_algorithm,https://en.wikipedia.org/wiki/Data_analysis,None,AL-CPL,data_mining,en
Artificial neural network,Backpropagation,https://en.wikipedia.org/wiki/Artificial_neural_network,https://en.wikipedia.org/wiki/Backpropagation,A->B,AL-CPL,data_mining,en
Discretization,Naive Bayes classifier,https://en.wikipedia.org/wiki/Discretization,https://en.wikipedia.org/wiki/Naive_Bayes_classifier,None,AL-CPL,data_mining,en
Standard deviation,Correlation and dependence,https://en.wikipedia.org/wiki/Standard_deviation,https://en.wikipedia.org/wiki/Correlation,A->B,AL-CPL,data_mining,en
Conditional probability,Bayesian network,https://en.wikipedia.org/wiki/Conditional_probability,https://en.wikipedia.org/wiki/Bayesian_network,A->B,AL-CPL,data_mining,en
Statistical population,Statistical significance,https://en.wikipedia.org/wiki/Statistical_population,https://en.wikipedia.org/wiki/Statistical_significance,A->B,AL-CPL,data_mining,en
Backpropagation,Joint probability distribution,https://en.wikipedia.org/wiki/Backpropagation,https://en.wikipedia.org/wiki/Joint_probability_distribution,None,AL-CPL,data_mining,en
Cross-validation (statistics),Boosting (machine learning),https://en.wikipedia.org/wiki/Cross-validation_(statistics),https://en.wikipedia.org/wiki/Boosting_(machine_learning),None,AL-CPL,data_mining,en
Statistical model,Feedforward neural network,https://en.wikipedia.org/wiki/Statistical_model,https://en.wikipedia.org/wiki/Feedforward_neural_network,None,AL-CPL,data_mining,en
Sample (statistics),Student's t-test,https://en.wikipedia.org/wiki/Sample_(statistics),https://en.wikipedia.org/wiki/Student%27s_t-test,A->B,AL-CPL,data_mining,en
Data analysis,Spectral Computer_cluster,https://en.wikipedia.org/wiki/Data_analysis,https://en.wikipedia.org/wiki/Spectral_Computer_cluster,A->B,AL-CPL,data_mining,en
Data mining,Association rule learning,https://en.wikipedia.org/wiki/Data_mining,https://en.wikipedia.org/wiki/Association_rule_learning,None,AL-CPL,data_mining,en
Machine learning,Multiclass classification,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Multiclass_classification,A->B,AL-CPL,data_mining,en
Conditional probability,Random forest,https://en.wikipedia.org/wiki/Conditional_probability,https://en.wikipedia.org/wiki/Random_forest,A->B,AL-CPL,data_mining,en
Type I and type II errors,Null hypothesis,https://en.wikipedia.org/wiki/Type_I_and_type_II_errors,https://en.wikipedia.org/wiki/Null_hypothesis,None,AL-CPL,data_mining,en
Maximum likelihood,Expectation每maximization algorithm,https://en.wikipedia.org/wiki/Maximum_likelihood_estimation,https://en.wikipedia.org/wiki/Expectation%E2%80%93maximization_algorithm,A->B,AL-CPL,data_mining,en
Spectral Computer_cluster,Dimensionality reduction,https://en.wikipedia.org/wiki/Spectral_Computer_cluster,https://en.wikipedia.org/wiki/Dimensionality_reduction,None,AL-CPL,data_mining,en
Statistical classification,Artificial neural network,https://en.wikipedia.org/wiki/Statistical_classification,https://en.wikipedia.org/wiki/Artificial_neural_network,A->B,AL-CPL,data_mining,en
Random forest,Probability density function,https://en.wikipedia.org/wiki/Random_forest,https://en.wikipedia.org/wiki/Probability_density_function,None,AL-CPL,data_mining,en
Ensemble learning,AdaBoost,https://en.wikipedia.org/wiki/Ensemble_learning,https://en.wikipedia.org/wiki/AdaBoost,A->B,AL-CPL,data_mining,en
Probability density function,Naive Bayes classifier,https://en.wikipedia.org/wiki/Probability_density_function,https://en.wikipedia.org/wiki/Naive_Bayes_classifier,A->B,AL-CPL,data_mining,en
Minkowski distance,K-medoids,https://en.wikipedia.org/wiki/Minkowski_distance,https://en.wikipedia.org/wiki/K-medoids,None,AL-CPL,data_mining,en
Conditional probability distribution,Bayes' theorem,https://en.wikipedia.org/wiki/Conditional_probability_distribution,https://en.wikipedia.org/wiki/Bayes%27_theorem,A->B,AL-CPL,data_mining,en
Probability density function,Boosting (machine learning),https://en.wikipedia.org/wiki/Probability_density_function,https://en.wikipedia.org/wiki/Boosting_(machine_learning),A->B,AL-CPL,data_mining,en
Random forest,Conditional probability,https://en.wikipedia.org/wiki/Random_forest,https://en.wikipedia.org/wiki/Conditional_probability,None,AL-CPL,data_mining,en
Precision and recall,Statistical classification,https://en.wikipedia.org/wiki/Precision_and_recall,https://en.wikipedia.org/wiki/Statistical_classification,None,AL-CPL,data_mining,en
Median,Level of measurement,https://en.wikipedia.org/wiki/Median,https://en.wikipedia.org/wiki/Level_of_measurement,A->B,AL-CPL,data_mining,en
Information retrieval,Naive Bayes classifier,https://en.wikipedia.org/wiki/Information_retrieval,https://en.wikipedia.org/wiki/Naive_Bayes_classifier,None,AL-CPL,data_mining,en
Arithmetic mean,K-medoids,https://en.wikipedia.org/wiki/Arithmetic_mean,https://en.wikipedia.org/wiki/K-medoids,A->B,AL-CPL,data_mining,en
Fitness function,Genetic algorithm,https://en.wikipedia.org/wiki/Fitness_function,https://en.wikipedia.org/wiki/Genetic_algorithm,None,AL-CPL,data_mining,en
Likelihood function,Conditional probability distribution,https://en.wikipedia.org/wiki/Likelihood_function,https://en.wikipedia.org/wiki/Conditional_probability_distribution,None,AL-CPL,data_mining,en
Mode (statistics),Mixture model,https://en.wikipedia.org/wiki/Mode_(statistics),https://en.wikipedia.org/wiki/Mixture_model,None,AL-CPL,data_mining,en
Data analysis,K-medoids,https://en.wikipedia.org/wiki/Data_analysis,https://en.wikipedia.org/wiki/K-medoids,A->B,AL-CPL,data_mining,en
Joint probability distribution,Boosting (machine learning),https://en.wikipedia.org/wiki/Joint_probability_distribution,https://en.wikipedia.org/wiki/Boosting_(machine_learning),A->B,AL-CPL,data_mining,en
Statistical hypothesis testing,Statistical population,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing,https://en.wikipedia.org/wiki/Statistical_population,None,AL-CPL,data_mining,en
Expert system,Artificial neural network,https://en.wikipedia.org/wiki/Expert_system,https://en.wikipedia.org/wiki/Artificial_neural_network,None,AL-CPL,data_mining,en
Bayes' theorem,Conditional probability distribution,https://en.wikipedia.org/wiki/Bayes%27_theorem,https://en.wikipedia.org/wiki/Conditional_probability_distribution,None,AL-CPL,data_mining,en
Joint probability distribution,Feedforward neural network,https://en.wikipedia.org/wiki/Joint_probability_distribution,https://en.wikipedia.org/wiki/Feedforward_neural_network,A->B,AL-CPL,data_mining,en
Statistical significance,Statistical population,https://en.wikipedia.org/wiki/Statistical_significance,https://en.wikipedia.org/wiki/Statistical_population,None,AL-CPL,data_mining,en
Precision and recall,Standard deviation,https://en.wikipedia.org/wiki/Precision_and_recall,https://en.wikipedia.org/wiki/Standard_deviation,None,AL-CPL,data_mining,en
Decision tree,Boosting (machine learning),https://en.wikipedia.org/wiki/Decision_tree,https://en.wikipedia.org/wiki/Boosting_(machine_learning),None,AL-CPL,data_mining,en
Linear separability,Hyperplane,https://en.wikipedia.org/wiki/Linear_separability,https://en.wikipedia.org/wiki/Hyperplane,None,AL-CPL,data_mining,en
Cluster analysis,Single-linkage Computer_cluster,https://en.wikipedia.org/wiki/Cluster_analysis,https://en.wikipedia.org/wiki/Single-linkage_Computer_cluster,A->B,AL-CPL,data_mining,en
Type I and type II errors,Precision and recall,https://en.wikipedia.org/wiki/Type_I_and_type_II_errors,https://en.wikipedia.org/wiki/Precision_and_recall,A->B,AL-CPL,data_mining,en
Cross-validation (statistics),Support vector machine,https://en.wikipedia.org/wiki/Cross-validation_(statistics),https://en.wikipedia.org/wiki/Support-vector_machine,None,AL-CPL,data_mining,en
BiComputer_cluster,Hierarchical Computer_cluster,https://en.wikipedia.org/wiki/BiComputer_cluster,https://en.wikipedia.org/wiki/Hierarchical_Computer_cluster,None,AL-CPL,data_mining,en
Standard deviation,Computer_cluster high-dimensional data,https://en.wikipedia.org/wiki/Standard_deviation,https://en.wikipedia.org/wiki/Computer_cluster_high-dimensional_data,A->B,AL-CPL,data_mining,en
Posterior probability,Bayesian network,https://en.wikipedia.org/wiki/Posterior_probability,https://en.wikipedia.org/wiki/Bayesian_network,A->B,AL-CPL,data_mining,en
Joint probability distribution,Multiclass classification,https://en.wikipedia.org/wiki/Joint_probability_distribution,https://en.wikipedia.org/wiki/Multiclass_classification,A->B,AL-CPL,data_mining,en
Correlation and dependence,Cluster analysis,https://en.wikipedia.org/wiki/Correlation,https://en.wikipedia.org/wiki/Cluster_analysis,A->B,AL-CPL,data_mining,en
Pruning (decision trees),Statistical classification,https://en.wikipedia.org/wiki/Decision_tree_pruning,https://en.wikipedia.org/wiki/Statistical_classification,None,AL-CPL,data_mining,en
Standard deviation,Precision and recall,https://en.wikipedia.org/wiki/Standard_deviation,https://en.wikipedia.org/wiki/Precision_and_recall,A->B,AL-CPL,data_mining,en
Machine learning,Decision tree learning,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Decision_tree_learning,A->B,AL-CPL,data_mining,en
Posterior probability,Bayes' theorem,https://en.wikipedia.org/wiki/Posterior_probability,https://en.wikipedia.org/wiki/Bayes%27_theorem,None,AL-CPL,data_mining,en
BiComputer_cluster,Data analysis,https://en.wikipedia.org/wiki/BiComputer_cluster,https://en.wikipedia.org/wiki/Data_analysis,None,AL-CPL,data_mining,en
Machine learning,Joint probability distribution,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Joint_probability_distribution,None,AL-CPL,data_mining,en
Hyperplane separation theorem,Support vector machine,https://en.wikipedia.org/wiki/Hyperplane_separation_theorem,https://en.wikipedia.org/wiki/Support-vector_machine,None,AL-CPL,data_mining,en
Naive Bayes classifier,Arithmetic mean,https://en.wikipedia.org/wiki/Naive_Bayes_classifier,https://en.wikipedia.org/wiki/Arithmetic_mean,None,AL-CPL,data_mining,en
Statistical classification,Cluster analysis,https://en.wikipedia.org/wiki/Statistical_classification,https://en.wikipedia.org/wiki/Cluster_analysis,None,AL-CPL,data_mining,en
