A,B,linkA,linkB,prerequisites,source,domin,language
"Best, worst and average case",Analysis of algorithms,"https://en.wikipedia.org/wiki/Best,_worst_and_average_case",https://en.wikipedia.org/wiki/Analysis_of_algorithms,None,University course,,en
Cryptography,Quantum computing,https://en.wikipedia.org/wiki/Cryptography,https://en.wikipedia.org/wiki/Quantum_computing,None,University course,,en
Combinatorics,Vector space,https://en.wikipedia.org/wiki/Combinatorics,https://en.wikipedia.org/wiki/Vector_space,None,University course,,en
OSI model,Computer network,https://en.wikipedia.org/wiki/OSI_model,https://en.wikipedia.org/wiki/Computer_network,None,University course,,en
Computing,Computer programming,https://en.wikipedia.org/wiki/Computing,https://en.wikipedia.org/wiki/Computer_programming,A->B,University course,,en
Automatic programming,Modular programming,https://en.wikipedia.org/wiki/Automatic_programming,https://en.wikipedia.org/wiki/Modular_programming,None,University course,,en
Modular arithmetic,Data structure,https://en.wikipedia.org/wiki/Modular_arithmetic,https://en.wikipedia.org/wiki/Data_structure,None,University course,,en
Computer programming,Query language,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Query_language,A->B,University course,,en
Compiler,Garbage collection (computer science),https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Garbage_collection_(computer_science),None,University course,,en
C (programming language),Programming style,https://en.wikipedia.org/wiki/C_(programming_language),https://en.wikipedia.org/wiki/Programming_style,None,University course,,en
Computer architecture,Computer programming,https://en.wikipedia.org/wiki/Computer_architecture,https://en.wikipedia.org/wiki/Computer_programming,None,University course,,en
Type system,Functional programming,https://en.wikipedia.org/wiki/Type_system,https://en.wikipedia.org/wiki/Functional_programming,None,University course,,en
Computational complexity theory,Machine learning,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Machine_learning,A->B,University course,,en
Parallel_(geometry) computing,Message passing,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Message_passing,None,University course,,en
Operating system,Assembly language,https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/Assembly_language,None,University course,,en
Graph coloring,Dynamic_programming,https://en.wikipedia.org/wiki/Graph_coloring,https://en.wikipedia.org/wiki/Dynamic_programming,None,University course,,en
Object-oriented programming,Artificial intelligence,https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Artificial_intelligence,None,University course,,en
Computer science,Logic,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Logic,None,University course,,en
P versus NP problem,Computer science,https://en.wikipedia.org/wiki/P_versus_NP_problem,https://en.wikipedia.org/wiki/Computer_science,None,University course,,en
Mathematics,Matrix (mathematics),https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Matrix_(mathematics),A->B,University course,,en
Online analytical processing,Data mining,https://en.wikipedia.org/wiki/Online_analytical_processing,https://en.wikipedia.org/wiki/Data_mining,None,University course,,en
Floating-point arithmetic,Polymorphism (computer science),https://en.wikipedia.org/wiki/Floating-point_arithmetic,https://en.wikipedia.org/wiki/Polymorphism_(computer_science),None,University course,,en
Introduction to Algorithms,Randomized algorithm,https://en.wikipedia.org/wiki/Introduction_to_Algorithms,https://en.wikipedia.org/wiki/Randomized_algorithm,A->B,University course,,en
Concurrency (computer science),Parallel_(geometry) computing,https://en.wikipedia.org/wiki/Concurrency_(computer_science),https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,None,University course,,en
Computer science,Theory of computation,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Theory_of_computation,A->B,University course,,en
Graph theory,Probability theory,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Probability_theory,None,University course,,en
Mathematical optimization,Software engineering,https://en.wikipedia.org/wiki/Mathematical_optimization,https://en.wikipedia.org/wiki/Software_engineering,None,University course,,en
Machine learning,Natural language processing,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Natural_language_processing,A->B,University course,,en
Regular language,Programming language,https://en.wikipedia.org/wiki/Regular_language,https://en.wikipedia.org/wiki/Programming_language,None,University course,,en
Algorithm,Formal language,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Formal_language,None,University course,,en
Cluster analysis,Machine learning,https://en.wikipedia.org/wiki/Cluster_analysis,https://en.wikipedia.org/wiki/Machine_learning,None,University course,,en
Numerical analysis,Combinatorics,https://en.wikipedia.org/wiki/Numerical_analysis,https://en.wikipedia.org/wiki/Combinatorics,None,University course,,en
Cryptography,Traffic analysis,https://en.wikipedia.org/wiki/Cryptography,https://en.wikipedia.org/wiki/Traffic_analysis,A->B,University course,,en
Discrete mathematics,Cryptanalysis,https://en.wikipedia.org/wiki/Discrete_mathematics,https://en.wikipedia.org/wiki/Cryptanalysis,None,University course,,en
Computer network,Software engineering,https://en.wikipedia.org/wiki/Computer_network,https://en.wikipedia.org/wiki/Software_engineering,None,University course,,en
Computer science,Computational chemistry,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Computational_chemistry,A->B,University course,,en
Statistical inference,Machine learning,https://en.wikipedia.org/wiki/Statistical_inference,https://en.wikipedia.org/wiki/Machine_learning,A->B,University course,,en
Procedural programming,Number theory,https://en.wikipedia.org/wiki/Procedural_programming,https://en.wikipedia.org/wiki/Number_theory,None,University course,,en
Eigenvalues and eigenvectors,Sparse matrix,https://en.wikipedia.org/wiki/Eigenvalues_and_eigenvectors,https://en.wikipedia.org/wiki/Sparse_matrix,None,University course,,en
Algorithm,Programming language,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Programming_language,None,University course,,en
Game theory,Graph (abstract data type),https://en.wikipedia.org/wiki/Game_theory,https://en.wikipedia.org/wiki/Graph_(abstract_data_type),None,University course,,en
Integral,Monte Carlo method,https://en.wikipedia.org/wiki/Integral,https://en.wikipedia.org/wiki/Monte_Carlo_method,A->B,University course,,en
Recursively enumerable set,Algorithm,https://en.wikipedia.org/wiki/Computably_enumerable,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Data type,Scope (computer science),https://en.wikipedia.org/wiki/Data_type,https://en.wikipedia.org/wiki/Scope_(computer_science),None,University course,,en
Variable (computer science),Programming language,https://en.wikipedia.org/wiki/Variable_(computer_science),https://en.wikipedia.org/wiki/Programming_language,None,University course,,en
Multimodal interaction,Computer vision,https://en.wikipedia.org/wiki/Multimodal_interaction,https://en.wikipedia.org/wiki/Computer_vision,None,University course,,en
Hash table,Amortized analysis,https://en.wikipedia.org/wiki/Hash_table,https://en.wikipedia.org/wiki/Amortized_analysis,None,University course,,en
Algorithm,3D modeling,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/3D_modeling,A->B,University course,,en
Mathematical optimization,Numerical analysis,https://en.wikipedia.org/wiki/Mathematical_optimization,https://en.wikipedia.org/wiki/Numerical_analysis,None,University course,,en
Compiler,Software engineering,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Software_engineering,None,University course,,en
Python (programming language),Profiling (computer programming),https://en.wikipedia.org/wiki/Python_(programming_language),https://en.wikipedia.org/wiki/Profiling_(computer_programming),None,University course,,en
High-level programming language,Object-oriented programming,https://en.wikipedia.org/wiki/High-level_programming_language,https://en.wikipedia.org/wiki/Object-oriented_programming,A->B,University course,,en
Data structure,Programming language,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Programming_language,A->B,University course,,en
Computer science,Random variable,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Random_variable,None,University course,,en
Compiler,Data mining,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Data_mining,None,University course,,en
Prolog,Programming paradigm,https://en.wikipedia.org/wiki/Prolog,https://en.wikipedia.org/wiki/Programming_paradigm,None,University course,,en
Turing machine,Number theory,https://en.wikipedia.org/wiki/Turing_machine,https://en.wikipedia.org/wiki/Number_theory,None,University course,,en
Computing,System call,https://en.wikipedia.org/wiki/Computing,https://en.wikipedia.org/wiki/System_call,None,University course,,en
Inheritance (object-oriented programming),Java (programming language),https://en.wikipedia.org/wiki/Inheritance_(object-oriented_programming),https://en.wikipedia.org/wiki/Java_(programming_language),None,University course,,en
Finite set,Combinatorics,https://en.wikipedia.org/wiki/Finite_set,https://en.wikipedia.org/wiki/Combinatorics,A->B,University course,,en
Parsing,Formal grammar,https://en.wikipedia.org/wiki/Parsing,https://en.wikipedia.org/wiki/Formal_grammar,None,University course,,en
Instruction pipelining,CPU cache,https://en.wikipedia.org/wiki/Instruction_pipelining,https://en.wikipedia.org/wiki/CPU_cache,None,University course,,en
Formal methods,Concurrency (computer science),https://en.wikipedia.org/wiki/Formal_methods,https://en.wikipedia.org/wiki/Concurrency_(computer_science),None,University course,,en
Polynomial,Fourier analysis,https://en.wikipedia.org/wiki/Polynomial,https://en.wikipedia.org/wiki/Fourier_analysis,A->B,University course,,en
Logic programming,Machine learning,https://en.wikipedia.org/wiki/Logic_programming,https://en.wikipedia.org/wiki/Machine_learning,None,University course,,en
Parallel_(geometry) computing,Vector processor,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Vector_processor,A->B,University course,,en
Matrix (mathematics),Game theory,https://en.wikipedia.org/wiki/Matrix_(mathematics),https://en.wikipedia.org/wiki/Game_theory,None,University course,,en
Database transaction,Concurrency control,https://en.wikipedia.org/wiki/Database_transaction,https://en.wikipedia.org/wiki/Concurrency_control,None,University course,,en
Mathematical optimization,Computer programming,https://en.wikipedia.org/wiki/Mathematical_optimization,https://en.wikipedia.org/wiki/Computer_programming,None,University course,,en
Relational algebra,Transaction processing,https://en.wikipedia.org/wiki/Relational_algebra,https://en.wikipedia.org/wiki/Transaction_processing,None,University course,,en
Computer science,Probability,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Probability,None,University course,,en
Analysis of algorithms,Object-oriented programming,https://en.wikipedia.org/wiki/Analysis_of_algorithms,https://en.wikipedia.org/wiki/Object-oriented_programming,None,University course,,en
Hidden-surface determination,Computer vision,https://en.wikipedia.org/wiki/Hidden-surface_determination,https://en.wikipedia.org/wiki/Computer_vision,None,University course,,en
Computer programming,Personal computer,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Personal_computer,None,University course,,en
Approximation,Newton's method,https://en.wikipedia.org/wiki/Approximation,https://en.wikipedia.org/wiki/Newton%27s_method,A->B,University course,,en
Cryptography,Analysis of algorithms,https://en.wikipedia.org/wiki/Cryptography,https://en.wikipedia.org/wiki/Analysis_of_algorithms,None,University course,,en
