视频A顺序,视频B顺序,投票结果,视频A标题,视频B标题,视频A网站,视频B网站
4,31,0,algebraic expressions surds and approximations,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit
4,32,0,algebraic expressions surds and approximations,finding derivatives from first principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles
4,34,0,algebraic expressions surds and approximations,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1
4,35,0,algebraic expressions surds and approximations,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2
4,36,0,algebraic expressions surds and approximations,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
4,38,0,algebraic expressions surds and approximations,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
4,41,0,algebraic expressions surds and approximations,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
4,42,0,algebraic expressions surds and approximations,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
4,45,0,algebraic expressions surds and approximations,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
4,49,0,algebraic expressions surds and approximations,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
4,52,0,algebraic expressions surds and approximations,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves
4,53,0,algebraic expressions surds and approximations,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
4,54,0,algebraic expressions surds and approximations,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
4,57,0,algebraic expressions surds and approximations,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
4,58,0,algebraic expressions surds and approximations,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
4,59,0,algebraic expressions surds and approximations,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
4,61,0,algebraic expressions surds and approximations,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
4,62,0,algebraic expressions surds and approximations,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
4,63,0,algebraic expressions surds and approximations,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
5,8,1,equations and inequalities,coordinate systems,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/2tKGg/coordinate-systems
5,11,1,equations and inequalities,introduction to module 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2
5,16,1,equations and inequalities,composite functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions
5,21,1,equations and inequalities,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent
5,22,1,equations and inequalities,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry
5,24,abandon,equations and inequalities,introduction to module 3,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3
5,25,1,equations and inequalities,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change
5,26,1,equations and inequalities,displacement velocity and acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration
5,27,1,equations and inequalities,tangent lines and secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants
5,28,1,equations and inequalities,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits
5,29,1,equations and inequalities,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws
5,30,1,equations and inequalities,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity
5,31,1,equations and inequalities,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit
5,34,1,equations and inequalities,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1
5,35,1,equations and inequalities,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2
5,36,abandon,equations and inequalities,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
5,41,1,equations and inequalities,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
5,42,1,equations and inequalities,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
5,49,1,equations and inequalities,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
5,53,1,equations and inequalities,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
5,57,1,equations and inequalities,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
5,58,1,equations and inequalities,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
5,59,1,equations and inequalities,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
5,61,1,equations and inequalities,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
5,62,1,equations and inequalities,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
5,63,1,equations and inequalities,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
6,8,1,sign diagrams solution sets and intervals part 1,coordinate systems,https://www.coursera.org/learn/introduction-to-calculus/lecture/HtwaG/sign-diagrams-solution-sets-and-intervals-part-1,https://www.coursera.org/learn/introduction-to-calculus/lecture/2tKGg/coordinate-systems
